Time	R_planet	M_planet	separation	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	rho_obs	transit_depth	contrast_ratio	esc_rate_total	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
2.898258e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.978933e+02	7.978933e+02	2.798459e+02	2.353214e+02	7.233521e-01	6.813876e-01	4.196445e-02	1.861600e+02	2.318483e+01	1.030443e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166866e+08	1.028983e+08	6.335439e+06	5.606619e+03	1.055418e-04	3.643685e-10	1.000000e+06	8.382550e+21	1.650379e+03	2.051428e-02	3.006576e+23	0.000000e+00	0.000000e+00	3.006576e+23	5.416431e+21	0.000000e+00	0.000000e+00	5.416431e+21	7.357873e-01	1.214328e+03	6.565536e+21	0.000000e+00	0.000000e+00	6.565536e+21	2.889493e+20	0.000000e+00	0.000000e+00	2.889493e+20	1.606757e-02	2.651758e+01	8.616668e+21	0.000000e+00	0.000000e+00	8.616668e+21	1.737017e+19	0.000000e+00	0.000000e+00	1.737017e+19	2.108722e-02	3.480191e+01	6.812907e+22	0.000000e+00	0.000000e+00	6.812907e+22	1.092790e+21	0.000000e+00	0.000000e+00	1.092790e+21	1.667295e-01	2.751669e+02	8.628875e+19	0.000000e+00	0.000000e+00	8.628875e+19	2.416948e+18	0.000000e+00	0.000000e+00	2.416948e+18	2.111710e-04	3.485121e-01	2.779500e+20	0.000000e+00	0.000000e+00	2.779500e+20	7.786490e+18	0.000000e+00	0.000000e+00	7.786490e+18	6.802158e-04	1.122614e+00	2.426090e+22	0.000000e+00	0.000000e+00	2.426090e+22	1.555124e+21	0.000000e+00	0.000000e+00	1.555124e+21	5.937273e-02	9.798750e+01	2.624081e+19	0.000000e+00	0.000000e+00	2.624081e+19	1.681144e+18	0.000000e+00	0.000000e+00	1.681144e+18	6.421809e-05	1.059842e-01	8.981934e+20	0.000000e+00	0.000000e+00	8.981934e+20	5.022526e+21	0.000000e+00	0.000000e+00	5.022526e+21	8.981934e+20	0.000000e+00	0.000000e+00	8.981934e+20	7.786490e+18	0.000000e+00	0.000000e+00	7.786490e+18	7.786458e+20	0.000000e+00	0.000000e+00	7.786458e+20	1.788330e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591809e+00	6.450308e+02	6.450334e+00	1.153528e+02	1.153533e+00	1.000004e-02
2.918997e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.978621e+02	7.978621e+02	2.798461e+02	2.353216e+02	6.813876e-01	6.517082e-01	2.967941e-02	1.861310e+02	2.318491e+01	1.030447e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166873e+08	1.029190e+08	6.335439e+06	5.606619e+03	1.055415e-04	3.643168e-10	1.000000e+06	8.380336e+21	1.649943e+03	2.051422e-02	3.005790e+23	0.000000e+00	0.000000e+00	3.005790e+23	5.415016e+21	0.000000e+00	0.000000e+00	5.415016e+21	7.357872e-01	1.214007e+03	6.562313e+21	0.000000e+00	0.000000e+00	6.562313e+21	2.888074e+20	0.000000e+00	0.000000e+00	2.888074e+20	1.606388e-02	2.650449e+01	8.613684e+21	0.000000e+00	0.000000e+00	8.613684e+21	1.736415e+19	0.000000e+00	0.000000e+00	1.736415e+19	2.108543e-02	3.478976e+01	6.811341e+22	0.000000e+00	0.000000e+00	6.811341e+22	1.092539e+21	0.000000e+00	0.000000e+00	1.092539e+21	1.667348e-01	2.751029e+02	8.622628e+19	0.000000e+00	0.000000e+00	8.622628e+19	2.415198e+18	0.000000e+00	0.000000e+00	2.415198e+18	2.110732e-04	3.482588e-01	2.778795e+20	0.000000e+00	0.000000e+00	2.778795e+20	7.784517e+18	0.000000e+00	0.000000e+00	7.784517e+18	6.802211e-04	1.122326e+00	2.425476e+22	0.000000e+00	0.000000e+00	2.425476e+22	1.554730e+21	0.000000e+00	0.000000e+00	1.554730e+21	5.937321e-02	9.796241e+01	2.622880e+19	0.000000e+00	0.000000e+00	2.622880e+19	1.680374e+18	0.000000e+00	0.000000e+00	1.680374e+18	6.420546e-05	1.059353e-01	8.979658e+20	0.000000e+00	0.000000e+00	8.979658e+20	5.021164e+21	0.000000e+00	0.000000e+00	5.021164e+21	8.979658e+20	0.000000e+00	0.000000e+00	8.979658e+20	7.784517e+18	0.000000e+00	0.000000e+00	7.784517e+18	7.784485e+20	0.000000e+00	0.000000e+00	7.784485e+20	1.788362e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591709e+00	6.450193e+02	6.450220e+00	1.153528e+02	1.153533e+00	1.000004e-02
2.941810e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.978294e+02	7.978294e+02	2.798464e+02	2.353218e+02	6.517082e-01	6.204568e-01	3.125143e-02	1.861004e+02	2.318500e+01	1.030451e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166881e+08	1.029418e+08	6.335439e+06	5.606619e+03	1.055413e-04	3.642624e-10	1.000000e+06	8.377915e+21	1.649466e+03	2.051417e-02	3.004930e+23	0.000000e+00	0.000000e+00	3.004930e+23	5.413465e+21	0.000000e+00	0.000000e+00	5.413465e+21	7.357872e-01	1.213656e+03	6.558973e+21	0.000000e+00	0.000000e+00	6.558973e+21	2.886604e+20	0.000000e+00	0.000000e+00	2.886604e+20	1.606031e-02	2.649093e+01	8.610447e+21	0.000000e+00	0.000000e+00	8.610447e+21	1.735763e+19	0.000000e+00	0.000000e+00	1.735763e+19	2.108355e-02	3.477660e+01	6.809597e+22	0.000000e+00	0.000000e+00	6.809597e+22	1.092259e+21	0.000000e+00	0.000000e+00	1.092259e+21	1.667398e-01	2.750317e+02	8.616127e+19	0.000000e+00	0.000000e+00	8.616127e+19	2.413377e+18	0.000000e+00	0.000000e+00	2.413377e+18	2.109745e-04	3.479954e-01	2.778020e+20	0.000000e+00	0.000000e+00	2.778020e+20	7.782346e+18	0.000000e+00	0.000000e+00	7.782346e+18	6.802262e-04	1.122010e+00	2.424800e+22	0.000000e+00	0.000000e+00	2.424800e+22	1.554297e+21	0.000000e+00	0.000000e+00	1.554297e+21	5.937367e-02	9.793487e+01	2.621600e+19	0.000000e+00	0.000000e+00	2.621600e+19	1.679554e+18	0.000000e+00	0.000000e+00	1.679554e+18	6.419251e-05	1.058834e-01	8.977155e+20	0.000000e+00	0.000000e+00	8.977155e+20	5.019678e+21	0.000000e+00	0.000000e+00	5.019678e+21	8.977154e+20	0.000000e+00	0.000000e+00	8.977154e+20	7.782346e+18	0.000000e+00	0.000000e+00	7.782346e+18	7.782315e+20	0.000000e+00	0.000000e+00	7.782315e+20	1.788392e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591614e+00	6.450084e+02	6.450110e+00	1.153528e+02	1.153533e+00	1.000004e-02
2.966904e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.977951e+02	7.977951e+02	2.798466e+02	2.353220e+02	6.204568e-01	5.876966e-01	3.276015e-02	1.860684e+02	2.318509e+01	1.030455e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166889e+08	1.029669e+08	6.335439e+06	5.606619e+03	1.055410e-04	3.642054e-10	1.000000e+06	8.375266e+21	1.648945e+03	2.051412e-02	3.003987e+23	0.000000e+00	0.000000e+00	3.003987e+23	5.411767e+21	0.000000e+00	0.000000e+00	5.411767e+21	7.357875e-01	1.213273e+03	6.555540e+21	0.000000e+00	0.000000e+00	6.555540e+21	2.885093e+20	0.000000e+00	0.000000e+00	2.885093e+20	1.605694e-02	2.647700e+01	8.606941e+21	0.000000e+00	0.000000e+00	8.606941e+21	1.735056e+19	0.000000e+00	0.000000e+00	1.735056e+19	2.108158e-02	3.476236e+01	6.807655e+22	0.000000e+00	0.000000e+00	6.807655e+22	1.091948e+21	0.000000e+00	0.000000e+00	1.091948e+21	1.667446e-01	2.749526e+02	8.609405e+19	0.000000e+00	0.000000e+00	8.609405e+19	2.411494e+18	0.000000e+00	0.000000e+00	2.411494e+18	2.108761e-04	3.477231e-01	2.777168e+20	0.000000e+00	0.000000e+00	2.777168e+20	7.779959e+18	0.000000e+00	0.000000e+00	7.779959e+18	6.802311e-04	1.121663e+00	2.424057e+22	0.000000e+00	0.000000e+00	2.424057e+22	1.553821e+21	0.000000e+00	0.000000e+00	1.553821e+21	5.937411e-02	9.790463e+01	2.620240e+19	0.000000e+00	0.000000e+00	2.620240e+19	1.678683e+18	0.000000e+00	0.000000e+00	1.678683e+18	6.417936e-05	1.058282e-01	8.974401e+20	0.000000e+00	0.000000e+00	8.974401e+20	5.018059e+21	0.000000e+00	0.000000e+00	5.018059e+21	8.974400e+20	0.000000e+00	0.000000e+00	8.974400e+20	7.779959e+18	0.000000e+00	0.000000e+00	7.779959e+18	7.779927e+20	0.000000e+00	0.000000e+00	7.779927e+20	1.788421e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591526e+00	6.449982e+02	6.450008e+00	1.153528e+02	1.153533e+00	1.000004e-02
2.994507e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.977593e+02	7.977593e+02	2.798470e+02	2.353223e+02	5.876966e-01	5.535239e-01	3.417275e-02	1.860351e+02	2.318519e+01	1.030459e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166898e+08	1.029945e+08	6.335439e+06	5.606619e+03	1.055407e-04	3.641459e-10	1.000000e+06	8.372368e+21	1.648374e+03	2.051408e-02	3.002956e+23	0.000000e+00	0.000000e+00	3.002956e+23	5.409909e+21	0.000000e+00	0.000000e+00	5.409909e+21	7.357879e-01	1.212854e+03	6.552039e+21	0.000000e+00	0.000000e+00	6.552039e+21	2.883552e+20	0.000000e+00	0.000000e+00	2.883552e+20	1.605389e-02	2.646282e+01	8.603146e+21	0.000000e+00	0.000000e+00	8.603146e+21	1.734291e+19	0.000000e+00	0.000000e+00	1.734291e+19	2.107954e-02	3.474696e+01	6.805489e+22	0.000000e+00	0.000000e+00	6.805489e+22	1.091600e+21	0.000000e+00	0.000000e+00	1.091600e+21	1.667489e-01	2.748647e+02	8.602505e+19	0.000000e+00	0.000000e+00	8.602505e+19	2.409562e+18	0.000000e+00	0.000000e+00	2.409562e+18	2.107797e-04	3.474438e-01	2.776231e+20	0.000000e+00	0.000000e+00	2.776231e+20	7.777333e+18	0.000000e+00	0.000000e+00	7.777333e+18	6.802355e-04	1.121283e+00	2.423239e+22	0.000000e+00	0.000000e+00	2.423239e+22	1.553296e+21	0.000000e+00	0.000000e+00	1.553296e+21	5.937451e-02	9.787142e+01	2.618800e+19	0.000000e+00	0.000000e+00	2.618800e+19	1.677760e+18	0.000000e+00	0.000000e+00	1.677760e+18	6.416616e-05	1.057698e-01	8.971371e+20	0.000000e+00	0.000000e+00	8.971371e+20	5.016295e+21	0.000000e+00	0.000000e+00	5.016295e+21	8.971371e+20	0.000000e+00	0.000000e+00	8.971371e+20	7.777333e+18	0.000000e+00	0.000000e+00	7.777333e+18	7.777301e+20	0.000000e+00	0.000000e+00	7.777301e+20	1.788446e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591448e+00	6.449891e+02	6.449918e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.024871e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.977223e+02	7.977223e+02	2.798473e+02	2.353226e+02	5.535239e-01	5.180714e-01	3.545248e-02	1.860005e+02	2.318531e+01	1.030464e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166908e+08	1.030249e+08	6.335439e+06	5.606619e+03	1.055403e-04	3.640842e-10	1.000000e+06	8.369201e+21	1.647751e+03	2.051405e-02	3.001827e+23	0.000000e+00	0.000000e+00	3.001827e+23	5.407875e+21	0.000000e+00	0.000000e+00	5.407875e+21	7.357887e-01	1.212396e+03	6.548505e+21	0.000000e+00	0.000000e+00	6.548505e+21	2.881997e+20	0.000000e+00	0.000000e+00	2.881997e+20	1.605128e-02	2.644851e+01	8.599042e+21	0.000000e+00	0.000000e+00	8.599042e+21	1.733464e+19	0.000000e+00	0.000000e+00	1.733464e+19	2.107743e-02	3.473034e+01	6.803075e+22	0.000000e+00	0.000000e+00	6.803075e+22	1.091213e+21	0.000000e+00	0.000000e+00	1.091213e+21	1.667527e-01	2.747668e+02	8.595482e+19	0.000000e+00	0.000000e+00	8.595482e+19	2.407594e+18	0.000000e+00	0.000000e+00	2.407594e+18	2.106870e-04	3.471596e-01	2.775200e+20	0.000000e+00	0.000000e+00	2.775200e+20	7.774444e+18	0.000000e+00	0.000000e+00	7.774444e+18	6.802393e-04	1.120865e+00	2.422340e+22	0.000000e+00	0.000000e+00	2.422340e+22	1.552720e+21	0.000000e+00	0.000000e+00	1.552720e+21	5.937486e-02	9.783496e+01	2.617279e+19	0.000000e+00	0.000000e+00	2.617279e+19	1.676786e+18	0.000000e+00	0.000000e+00	1.676786e+18	6.415308e-05	1.057083e-01	8.968039e+20	0.000000e+00	0.000000e+00	8.968039e+20	5.014374e+21	0.000000e+00	0.000000e+00	5.014374e+21	8.968039e+20	0.000000e+00	0.000000e+00	8.968039e+20	7.774444e+18	0.000000e+00	0.000000e+00	7.774444e+18	7.774412e+20	0.000000e+00	0.000000e+00	7.774412e+20	1.788466e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591383e+00	6.449817e+02	6.449843e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.058271e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.976842e+02	7.976842e+02	2.798477e+02	2.353229e+02	5.180714e-01	4.815123e-01	3.655909e-02	1.859650e+02	2.318543e+01	1.030470e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166919e+08	1.030583e+08	6.335439e+06	5.606619e+03	1.055400e-04	3.640206e-10	1.000000e+06	8.365739e+21	1.647069e+03	2.051404e-02	3.000591e+23	0.000000e+00	0.000000e+00	3.000591e+23	5.405649e+21	0.000000e+00	0.000000e+00	5.405649e+21	7.357898e-01	1.211897e+03	6.544979e+21	0.000000e+00	0.000000e+00	6.544979e+21	2.880445e+20	0.000000e+00	0.000000e+00	2.880445e+20	1.604927e-02	2.643425e+01	8.594608e+21	0.000000e+00	0.000000e+00	8.594608e+21	1.732570e+19	0.000000e+00	0.000000e+00	1.732570e+19	2.107526e-02	3.471242e+01	6.800383e+22	0.000000e+00	0.000000e+00	6.800383e+22	1.090782e+21	0.000000e+00	0.000000e+00	1.090782e+21	1.667556e-01	2.746579e+02	8.588400e+19	0.000000e+00	0.000000e+00	8.588400e+19	2.405611e+18	0.000000e+00	0.000000e+00	2.405611e+18	2.106004e-04	3.468734e-01	2.774065e+20	0.000000e+00	0.000000e+00	2.774065e+20	7.771267e+18	0.000000e+00	0.000000e+00	7.771267e+18	6.802423e-04	1.120406e+00	2.421350e+22	0.000000e+00	0.000000e+00	2.421350e+22	1.552086e+21	0.000000e+00	0.000000e+00	1.552086e+21	5.937513e-02	9.779493e+01	2.615679e+19	0.000000e+00	0.000000e+00	2.615679e+19	1.675761e+18	0.000000e+00	0.000000e+00	1.675761e+18	6.414035e-05	1.056436e-01	8.964374e+20	0.000000e+00	0.000000e+00	8.964374e+20	5.012283e+21	0.000000e+00	0.000000e+00	5.012283e+21	8.964373e+20	0.000000e+00	0.000000e+00	8.964373e+20	7.771267e+18	0.000000e+00	0.000000e+00	7.771267e+18	7.771235e+20	0.000000e+00	0.000000e+00	7.771235e+20	1.788481e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591337e+00	6.449763e+02	6.449790e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.095012e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.976452e+02	7.976452e+02	2.798481e+02	2.353233e+02	4.815123e-01	4.440627e-01	3.744957e-02	1.859286e+02	2.318557e+01	1.030476e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166931e+08	1.030950e+08	6.335439e+06	5.606619e+03	1.055395e-04	3.639554e-10	1.000000e+06	8.361956e+21	1.646324e+03	2.051405e-02	2.999240e+23	0.000000e+00	0.000000e+00	2.999240e+23	5.403214e+21	0.000000e+00	0.000000e+00	5.403214e+21	7.357913e-01	1.211351e+03	6.541509e+21	0.000000e+00	0.000000e+00	6.541509e+21	2.878918e+20	0.000000e+00	0.000000e+00	2.878918e+20	1.604802e-02	2.642024e+01	8.589823e+21	0.000000e+00	0.000000e+00	8.589823e+21	1.731605e+19	0.000000e+00	0.000000e+00	1.731605e+19	2.107307e-02	3.469310e+01	6.797381e+22	0.000000e+00	0.000000e+00	6.797381e+22	1.090300e+21	0.000000e+00	0.000000e+00	1.090300e+21	1.667574e-01	2.745367e+02	8.581342e+19	0.000000e+00	0.000000e+00	8.581342e+19	2.403634e+18	0.000000e+00	0.000000e+00	2.403634e+18	2.105226e-04	3.465884e-01	2.772818e+20	0.000000e+00	0.000000e+00	2.772818e+20	7.767771e+18	0.000000e+00	0.000000e+00	7.767771e+18	6.802441e-04	1.119902e+00	2.420262e+22	0.000000e+00	0.000000e+00	2.420262e+22	1.551388e+21	0.000000e+00	0.000000e+00	1.551388e+21	5.937530e-02	9.775100e+01	2.614000e+19	0.000000e+00	0.000000e+00	2.614000e+19	1.674685e+18	0.000000e+00	0.000000e+00	1.674685e+18	6.412822e-05	1.055758e-01	8.960342e+20	0.000000e+00	0.000000e+00	8.960342e+20	5.010008e+21	0.000000e+00	0.000000e+00	5.010008e+21	8.960341e+20	0.000000e+00	0.000000e+00	8.960341e+20	7.767771e+18	0.000000e+00	0.000000e+00	7.767771e+18	7.767740e+20	0.000000e+00	0.000000e+00	7.767740e+20	1.788489e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591314e+00	6.449737e+02	6.449763e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.135426e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.976056e+02	7.976056e+02	2.798486e+02	2.353236e+02	4.440627e-01	4.059833e-01	3.807941e-02	1.858918e+02	2.318572e+01	1.030483e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166945e+08	1.031354e+08	6.335439e+06	5.606619e+03	1.055391e-04	3.638891e-10	1.000000e+06	8.357822e+21	1.645510e+03	2.051408e-02	2.997761e+23	0.000000e+00	0.000000e+00	2.997761e+23	5.400551e+21	0.000000e+00	0.000000e+00	5.400551e+21	7.357934e-01	1.210756e+03	6.538152e+21	0.000000e+00	0.000000e+00	6.538152e+21	2.877441e+20	0.000000e+00	0.000000e+00	2.877441e+20	1.604774e-02	2.640672e+01	8.584662e+21	0.000000e+00	0.000000e+00	8.584662e+21	1.730565e+19	0.000000e+00	0.000000e+00	1.730565e+19	2.107085e-02	3.467230e+01	6.794031e+22	0.000000e+00	0.000000e+00	6.794031e+22	1.089763e+21	0.000000e+00	0.000000e+00	1.089763e+21	1.667579e-01	2.744018e+02	8.574399e+19	0.000000e+00	0.000000e+00	8.574399e+19	2.401689e+18	0.000000e+00	0.000000e+00	2.401689e+18	2.104566e-04	3.463085e-01	2.771445e+20	0.000000e+00	0.000000e+00	2.771445e+20	7.763926e+18	0.000000e+00	0.000000e+00	7.763926e+18	6.802446e-04	1.119350e+00	2.419064e+22	0.000000e+00	0.000000e+00	2.419064e+22	1.550620e+21	0.000000e+00	0.000000e+00	1.550620e+21	5.937536e-02	9.770277e+01	2.612247e+19	0.000000e+00	0.000000e+00	2.612247e+19	1.673562e+18	0.000000e+00	0.000000e+00	1.673562e+18	6.411698e-05	1.055052e-01	8.955906e+20	0.000000e+00	0.000000e+00	8.955906e+20	5.007534e+21	0.000000e+00	0.000000e+00	5.007534e+21	8.955906e+20	0.000000e+00	0.000000e+00	8.955906e+20	7.763926e+18	0.000000e+00	0.000000e+00	7.763926e+18	7.763895e+20	0.000000e+00	0.000000e+00	7.763895e+20	1.788487e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591320e+00	6.449744e+02	6.449770e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.179881e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.975659e+02	7.975659e+02	2.798491e+02	2.353241e+02	4.059833e-01	3.675791e-01	3.840417e-02	1.858547e+02	2.318589e+01	1.030490e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166959e+08	1.031799e+08	6.335439e+06	5.606619e+03	1.055386e-04	3.638223e-10	1.000000e+06	8.353307e+21	1.644621e+03	2.051413e-02	2.996144e+23	0.000000e+00	0.000000e+00	2.996144e+23	5.397638e+21	0.000000e+00	0.000000e+00	5.397638e+21	7.357960e-01	1.210106e+03	6.534975e+21	0.000000e+00	0.000000e+00	6.534975e+21	2.876043e+20	0.000000e+00	0.000000e+00	2.876043e+20	1.604866e-02	2.639396e+01	8.579100e+21	0.000000e+00	0.000000e+00	8.579100e+21	1.729444e+19	0.000000e+00	0.000000e+00	1.729444e+19	2.106864e-02	3.464993e+01	6.790293e+22	0.000000e+00	0.000000e+00	6.790293e+22	1.089163e+21	0.000000e+00	0.000000e+00	1.089163e+21	1.667567e-01	2.742516e+02	8.567680e+19	0.000000e+00	0.000000e+00	8.567680e+19	2.399807e+18	0.000000e+00	0.000000e+00	2.399807e+18	2.104059e-04	3.460381e-01	2.769935e+20	0.000000e+00	0.000000e+00	2.769935e+20	7.759697e+18	0.000000e+00	0.000000e+00	7.759697e+18	6.802434e-04	1.118743e+00	2.417747e+22	0.000000e+00	0.000000e+00	2.417747e+22	1.549776e+21	0.000000e+00	0.000000e+00	1.549776e+21	5.937526e-02	9.764983e+01	2.610421e+19	0.000000e+00	0.000000e+00	2.610421e+19	1.672393e+18	0.000000e+00	0.000000e+00	1.672393e+18	6.410698e-05	1.054317e-01	8.951028e+20	0.000000e+00	0.000000e+00	8.951028e+20	5.004843e+21	0.000000e+00	0.000000e+00	5.004843e+21	8.951028e+20	0.000000e+00	0.000000e+00	8.951028e+20	7.759697e+18	0.000000e+00	0.000000e+00	7.759697e+18	7.759665e+20	0.000000e+00	0.000000e+00	7.759665e+20	1.788473e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591362e+00	6.449792e+02	6.449819e+00	1.153528e+02	1.153533e+00	1.000004e-02
3.228782e+06	6.335439e+06	5.972000e+24	1.495979e+11	7.975262e+02	7.975262e+02	2.798496e+02	2.353245e+02	3.675791e-01	3.291975e-01	3.838160e-02	1.858178e+02	2.318607e+01	1.030498e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.166976e+08	1.032288e+08	6.335439e+06	5.606619e+03	1.055380e-04	3.637555e-10	1.000000e+06	8.348375e+21	1.643650e+03	2.051422e-02	2.994376e+23	0.000000e+00	0.000000e+00	2.994376e+23	5.394452e+21	0.000000e+00	0.000000e+00	5.394452e+21	7.357994e-01	1.209397e+03	6.532051e+21	0.000000e+00	0.000000e+00	6.532051e+21	2.874756e+20	0.000000e+00	0.000000e+00	2.874756e+20	1.605102e-02	2.638227e+01	8.573110e+21	0.000000e+00	0.000000e+00	8.573110e+21	1.728236e+19	0.000000e+00	0.000000e+00	1.728236e+19	2.106646e-02	3.462589e+01	6.786124e+22	0.000000e+00	0.000000e+00	6.786124e+22	1.088494e+21	0.000000e+00	0.000000e+00	1.088494e+21	1.667535e-01	2.740844e+02	8.561306e+19	0.000000e+00	0.000000e+00	8.561306e+19	2.398022e+18	0.000000e+00	0.000000e+00	2.398022e+18	2.103745e-04	3.457822e-01	2.768275e+20	0.000000e+00	0.000000e+00	2.768275e+20	7.755045e+18	0.000000e+00	0.000000e+00	7.755045e+18	6.802401e-04	1.118077e+00	2.416298e+22	0.000000e+00	0.000000e+00	2.416298e+22	1.548847e+21	0.000000e+00	0.000000e+00	1.548847e+21	5.937498e-02	9.759172e+01	2.608528e+19	0.000000e+00	0.000000e+00	2.608528e+19	1.671180e+18	0.000000e+00	0.000000e+00	1.671180e+18	6.409860e-05	1.053557e-01	8.945661e+20	0.000000e+00	0.000000e+00	8.945661e+20	5.001919e+21	0.000000e+00	0.000000e+00	5.001919e+21	8.945661e+20	0.000000e+00	0.000000e+00	8.945661e+20	7.755045e+18	0.000000e+00	0.000000e+00	7.755045e+18	7.755013e+20	0.000000e+00	0.000000e+00	7.755013e+20	1.788446e-01	1.000000e+00	1.153528e+02	1.153533e+00	5.591447e+00	6.449891e+02	6.449917e+00	1.153528e+02	1.153533e+00	1.000004e-02
